Date,Open,High,Low,Close,Volume
2019-09-20,1183.2338,1196.039,1180.2899,1190.8352,55328105.0
2019-09-23,1191.9745,1195.8916,1188.1572,1194.0511,32081156.0
2019-09-24,1190.6783,1192.2211,1185.6221,1186.3341,83011724.0
2019-09-25,1185.8513,1187.5697,1179.755,1182.999,71396141.0
2019-09-26,1184.3046,1193.5883,1183.4188,1187.7955,89525205.0
2019-09-27,1188.7788,1195.8956,1186.8242,1195.8956,78136601.0
2019-09-30,1195.4866,1197.3994,1189.0718,1195.075,44477400.0
2019-10-01,1193.5568,1194.8239,1188.9342,1190.1949,118877437.0
2019-10-02,1198.2124,1201.9261,1196.9317,1201.2444,52086050.0
2019-10-03,1201.9854,1207.0532,1198.1305,1205.8684,73606569.0
2019-10-04,1204.4335,1210.4521,1193.3268,1193.513,99581144.0
2019-10-07,1193.9876,1198.743,1190.7022,1195.9346,62448605.0
2019-10-08,1201.0687,1212.5181,1200.633,1212.4401,54073307.0
2019-10-09,1212.6418,1219.1674,1208.2076,1214.3952,76467866.0
2019-10-10,1217.0617,1220.7691,1213.614,1219.3693,81563787.0
2019-10-11,1219.1787,1222.682,1216.9486,1218.1418,57155361.0
2019-10-14,1216.8031,1216.8031,1207.907,1212.1483,61667124.0
2019-10-15,1210.591,1216.3078,1201.7216,1201.986,58636680.0
2019-10-16,1195.8478,1196.5847,1171.3342,1171.3342,54901512.0
2019-10-17,1170.2618,1177.5108,1166.1933,1168.8492,46785070.0
2019-10-18,1170.036,1187.8934,1159.6499,1187.8934,102310822.0
2019-10-21,1189.4298,1194.3051,1182.9011,1194.3051,74298478.0
2019-10-22,1194.7392,1200.9929,1190.126,1195.2912,50732502.0
2019-10-23,1196.4175,1212.2904,1195.2239,1198.5888,58715572.0
2019-10-24,1197.5023,1202.0486,1182.9378,1185.6742,64991264.0
2019-10-25,1183.1871,1188.4201,1178.6733,1179.5444,128100843.0
2019-10-28,1177.1142,1180.9214,1166.8554,1173.7538,65950883.0
2019-10-29,1174.4846,1177.5698,1165.468,1175.6179,79991444.0
2019-10-30,1176.5354,1182.8516,1168.0011,1178.8507,79828362.0
2019-10-31,1178.2106,1182.0165,1171.8384,1177.0243,51901310.0
2019-11-01,1178.1758,1185.0529,1170.6329,1184.4118,103773281.0
2019-11-04,1184.603,1195.465,1179.4376,1188.8738,58571358.0
2019-11-05,1188.1271,1193.2888,1181.322,1186.9803,49288627.0
2019-11-06,1187.9137,1195.3362,1187.6897,1189.3035,37185193.0
2019-11-07,1188.7992,1189.2184,1173.4675,1176.0927,63726913.0
2019-11-08,1175.7991,1178.667,1165.1986,1172.8135,49240279.0
2019-11-11,1173.2399,1175.4421,1170.3124,1174.2883,49586501.0
2019-11-12,1174.264,1176.7377,1169.0291,1173.3076,101042337.0
2019-11-13,1180.3488,1195.953,1177.7948,1193.945,62838260.0
2019-11-14,1193.8743,1203.8572,1190.4525,1191.8442,51605962.0
2019-11-15,1194.3131,1208.6241,1194.0077,1200.5717,95597959.0
2019-11-18,1201.1559,1218.025,1200.795,1211.8638,173515784.0
2019-11-19,1208.4204,1208.566,1198.6656,1201.7383,38756151.0
2019-11-20,1201.8696,1209.5993,1199.667,1202.5269,62132478.0
2019-11-21,1201.954,1201.954,1186.8401,1193.4457,47654506.0
2019-11-22,1192.1192,1193.0912,1186.442,1190.8323,84217729.0
2019-11-25,1194.4928,1203.692,1193.2161,1198.3644,95781182.0
2019-11-26,1189.1711,1190.9974,1177.9769,1181.6893,121415760.0
2019-11-27,1181.4788,1183.4883,1172.3357,1180.0328,58666031.0
2019-11-28,1177.6444,1181.1549,1169.3405,1172.6633,75624705.0
2019-11-29,1173.3699,1181.3519,1172.3084,1175.0033,65882253.0
2019-12-02,1172.5571,1173.5209,1163.6062,1166.7081,111949501.0
2019-12-03,1164.9426,1166.8319,1148.3848,1151.7497,35683547.0
2019-12-04,1147.5346,1147.5346,1135.0654,1138.0099,79233834.0
2019-12-05,1137.8627,1141.7172,1126.8447,1136.992,118302183.0
2019-12-06,1139.9885,1149.1199,1134.081,1146.561,87978913.0
2019-12-09,1144.5995,1150.4653,1136.954,1137.2547,99080263.0
2019-12-10,1137.3245,1142.4618,1134.2603,1139.6183,67971803.0
2019-12-11,1142.2484,1149.4831,1141.2537,1146.6599,68086309.0
2019-12-12,1147.8924,1155.1348,1141.8594,1150.6335,47979903.0
2019-12-13,1152.8292,1164.7305,1149.9712,1164.1219,49111619.0
2019-12-16,1160.9229,1161.2936,1150.4577,1151.6838,49635700.0
2019-12-17,1150.8093,1151.9353,1141.9364,1149.6529,101142781.0
2019-12-18,1148.5059,1149.659,1137.2513,1143.7191,41384215.0
2019-12-19,1143.3062,1149.1066,1135.9855,1139.0775,78914408.0
2019-12-20,1134.8225,1136.7041,1118.4942,1119.4811,75727111.0
2019-12-23,1120.4534,1128.0905,1117.8691,1124.3747,48590270.0
2019-12-24,1123.0478,1125.3686,1115.0892,1118.2304,39502774.0
2019-12-25,1124.6884,1136.7928,1124.6884,1135.0729,60411262.0
2019-12-26,1134.0021,1135.3398,1123.1617,1125.3121,54252081.0
2019-12-27,1129.6834,1144.001,1129.5233,1137.5233,37674372.0
2019-12-30,1136.3201,1138.9967,1128.5636,1131.4177,94218149.0
2019-12-31,1130.7298,1135.4823,1124.6791,1124.8668,82799756.0
2020-01-01,1125.3859,1128.2894,1117.5796,1126.2083,79291364.0
2020-01-02,1126.5077,1135.3645,1124.8401,1128.8723,45742745.0
2020-01-03,1130.137,1135.5106,1125.4665,1134.4126,61342358.0
2020-01-06,1134.691,1138.6458,1123.1543,1135.5673,69319168.0
2020-01-07,1137.3973,1144.5797,1132.9164,1141.5961,60949779.0
2020-01-08,1142.9821,1151.5471,1140.6105,1146.9565,58762769.0
2020-01-09,1146.8893,1148.6247,1140.5214,1146.6727,68015226.0
2020-01-10,1149.0944,1155.3034,1148.7053,1155.0518,32087431.0
2020-01-13,1151.8123,1153.1335,1139.7917,1144.0318,101601995.0
2020-01-14,1141.6942,1145.3166,1137.7834,1138.3169,68863815.0
2020-01-15,1138.4171,1141.5648,1134.3132,1138.6434,50432271.0
2020-01-16,1136.9229,1137.8098,1131.0939,1134.7861,60307105.0
2020-01-17,1134.2637,1137.8879,1125.8044,1127.7779,64803048.0
2020-01-20,1128.41,1133.0944,1119.9368,1132.6426,64665037.0
2020-01-21,1132.8029,1134.8143,1130.1234,1133.0077,91657113.0
2020-01-22,1136.2621,1139.7419,1133.8851,1138.7734,92894259.0
2020-01-23,1136.8307,1137.9958,1131.014,1133.5472,90208530.0
2020-01-24,1140.0491,1145.3928,1139.5067,1142.6419,64360136.0
2020-01-27,1144.779,1155.8255,1142.5428,1148.6234,63515792.0
2020-01-28,1149.2446,1153.6785,1148.4436,1150.5789,90146511.0
2020-01-29,1152.0054,1156.2363,1150.3332,1152.638,61815350.0
2020-01-30,1149.6075,1149.6075,1137.5412,1141.3093,74655708.0
2020-01-31,1140.3997,1140.9986,1128.9469,1133.8802,40523582.0
2020-02-03,1135.7362,1145.7896,1134.2028,1139.0124,50626302.0
2020-02-04,1139.8919,1146.0647,1136.1899,1144.8568,82362365.0
2020-02-05,1141.1979,1144.5529,1136.6113,1136.6113,57780443.0
2020-02-06,1136.6976,1138.4057,1129.2153,1137.1381,75047274.0
2020-02-07,1140.0801,1150.6439,1138.0546,1149.6842,58112267.0
2020-02-10,1148.9109,1151.6646,1143.8996,1145.1554,71214616.0
2020-02-11,1144.8528,1146.2485,1140.4505,1144.4356,73648413.0
2020-02-12,1143.8281,1150.2643,1142.8441,1142.8902,80272627.0
2020-02-13,1144.0361,1155.865,1141.0322,1151.109,62980499.0
2020-02-14,1155.1038,1165.0889,1152.4985,1164.8286,60021019.0
2020-02-17,1163.5312,1165.1998,1157.1603,1157.3428,55061806.0
2020-02-18,1158.2769,1166.7134,1157.8789,1166.4957,56004004.0
2020-02-19,1163.1932,1163.696,1144.5872,1144.9425,79856730.0
2020-02-20,1146.0335,1152.1147,1143.2976,1147.3971,63198063.0
2020-02-21,1146.1752,1147.5253,1138.8944,1142.5529,49705058.0
2020-02-24,1141.6943,1141.7597,1132.9475,1137.6825,82826423.0
2020-02-25,1135.6272,1136.5573,1129.8888,1134.301,38034345.0
2020-02-26,1131.9529,1133.0999,1124.2079,1125.9354,50517059.0
2020-02-27,1121.4464,1122.6257,1102.6994,1103.0758,50613067.0
2020-02-28,1103.4866,1111.6113,1098.9493,1104.9684,60335065.0
2020-03-02,1102.3391,1104.7896,1095.7504,1097.6664,42037365.0
2020-03-03,1095.0545,1096.4364,1089.3863,1092.9237,94866265.0
2020-03-04,1091.6756,1091.7793,1082.6664,1086.7309,73041084.0
2020-03-05,1075.9452,1076.1362,1066.8937,1070.0253,81511635.0
2020-03-06,1070.1414,1071.8441,1060.0677,1070.465,62929502.0
2020-03-09,1073.91,1080.6739,1069.9467,1077.7275,47414515.0
2020-03-10,1076.4773,1077.2704,1068.4497,1075.0399,48630063.0
2020-03-11,1078.4932,1092.7778,1078.1249,1088.9394,84200709.0
2020-03-12,1090.0994,1099.4658,1088.1732,1098.8452,30435088.0
2020-03-13,1098.7129,1101.5315,1093.0114,1098.5316,58194493.0
2020-03-16,1100.6675,1111.159,1100.6675,1107.7189,86682161.0
2020-03-17,1106.7528,1108.7885,1099.9628,1103.5874,79312000.0
2020-03-18,1106.4125,1110.2562,1103.2261,1109.5112,45016527.0
2020-03-19,1110.8077,1122.611,1108.8271,1113.5115,76990254.0
2020-03-20,1113.0281,1117.1802,1106.9522,1111.8712,95463295.0
2020-03-23,1113.7642,1121.0012,1113.3487,1117.2187,54511701.0
2020-03-24,1116.6836,1118.8413,1111.5804,1114.5729,46308532.0
2020-03-25,1115.3621,1121.1511,1111.3973,1117.7401,66200790.0
2020-03-26,1117.8559,1120.6087,1111.4353,1119.0253,69233398.0
2020-03-27,1119.727,1122.1907,1112.9665,1121.4385,77389259.0
2020-03-30,1120.584,1127.1248,1117.2458,1118.7594,62320812.0
2020-03-31,1121.1034,1126.7235,1118.2804,1126.3041,62843488.0
2020-04-01,1128.0872,1138.8205,1125.8457,1138.2072,48905346.0
2020-04-02,1136.6687,1143.9629,1132.8184,1134.8238,80551577.0
2020-04-03,1134.9213,1139.7754,1133.2202,1135.4758,90171149.0
2020-04-06,1136.218,1146.5422,1133.334,1143.3018,52074215.0
2020-04-07,1139.2533,1140.6432,1130.508,1131.7469,41708279.0
2020-04-08,1130.9528,1132.9459,1125.624,1129.591,116213137.0
2020-04-09,1131.4482,1139.9206,1131.4482,1135.4851,43344880.0
2020-04-10,1135.1161,1139.106,1132.5376,1134.6408,59999456.0
2020-04-13,1134.1818,1138.7593,1127.6253,1131.5454,96338803.0
2020-04-14,1131.5004,1135.1352,1127.157,1130.416,57805250.0
2020-04-15,1122.5557,1123.0895,1110.1529,1114.236,77614035.0
2020-04-16,1118.3134,1126.8587,1110.7437,1125.2229,44830318.0
2020-04-17,1124.1743,1128.4868,1117.8684,1123.0286,22045275.0
2020-04-20,1125.235,1131.1358,1119.7302,1130.2993,56833287.0
2020-04-21,1131.1379,1134.293,1125.5795,1132.0958,48826703.0
2020-04-22,1131.3158,1132.8932,1122.4222,1124.0772,53722499.0
2020-04-23,1122.92,1124.9815,1111.7799,1119.9797,58585722.0
2020-04-24,1122.7509,1130.434,1117.883,1129.9967,55516870.0
2020-04-27,1130.0776,1134.1072,1126.8643,1130.2191,36681897.0
2020-04-28,1129.3235,1133.6598,1125.5605,1128.0649,47271686.0
2020-04-29,1125.6335,1126.6369,1112.121,1117.3841,80531993.0
2020-04-30,1120.3979,1123.2962,1116.343,1122.3327,61838441.0
2020-05-01,1122.5817,1128.349,1120.1489,1124.19,126991386.0
2020-05-04,1124.8305,1128.3092,1122.64,1125.9627,108219406.0
2020-05-05,1118.3586,1120.1616,1109.9738,1111.3507,66871967.0
2020-05-06,1111.2973,1118.5808,1108.4588,1110.4815,69288126.0
2020-05-07,1110.3784,1114.3753,1108.1612,1110.246,78225433.0
2020-05-08,1109.3711,1110.4957,1100.1642,1108.1332,59854618.0
2020-05-11,1107.1296,1114.4576,1104.2374,1104.5902,65312694.0
2020-05-12,1103.6094,1107.7975,1095.755,1101.8205,60120037.0
2020-05-13,1098.5274,1104.7316,1088.8127,1091.2642,49922566.0
2020-05-14,1091.1479,1097.324,1090.1893,1091.0023,65636512.0
2020-05-15,1088.1399,1089.354,1079.967,1084.7465,74938047.0
2020-05-18,1083.9308,1084.968,1078.1027,1080.1139,68693962.0
2020-05-19,1084.1901,1091.6396,1081.7401,1089.8892,100964118.0
2020-05-20,1089.6802,1093.3943,1086.3992,1089.2807,68350740.0
2020-05-21,1090.9566,1099.9217,1083.5777,1098.5313,65442146.0
2020-05-22,1092.2658,1092.5255,1085.0783,1088.474,40192630.0
2020-05-25,1088.4107,1092.3328,1080.1381,1087.4288,67993231.0
2020-05-26,1087.4303,1088.5677,1079.3989,1087.4359,101769048.0
2020-05-27,1088.312,1093.9105,1084.806,1092.3169,55368466.0
2020-05-28,1093.0609,1100.155,1085.7107,1096.4065,30005383.0
2020-05-29,1096.4758,1100.4893,1094.3353,1096.7036,173848386.0
2020-06-01,1096.557,1100.0345,1088.2866,1095.9364,64396169.0
2020-06-02,1094.8461,1096.4749,1090.4831,1094.1516,84988826.0
2020-06-03,1094.2335,1098.4754,1089.5769,1094.434,73887867.0
2020-06-04,1096.4407,1101.3775,1095.6097,1099.1193,63885587.0
2020-06-05,1099.4189,1101.5029,1095.717,1100.8508,105914264.0
2020-06-08,1101.4406,1107.9662,1100.4206,1104.6159,51895355.0
2020-06-09,1107.2899,1115.5225,1104.8582,1111.4345,57856467.0
2020-06-10,1110.5284,1112.8068,1107.1697,1108.7707,73353731.0
2020-06-11,1107.6905,1110.7132,1097.1205,1097.1205,65259777.0
2020-06-12,1094.6698,1094.6698,1087.79,1090.6487,60219907.0
2020-06-15,1090.5014,1096.5251,1086.7556,1089.5439,52554667.0
2020-06-16,1091.7138,1100.1529,1087.7553,1098.2102,89343638.0
2020-06-17,1096.5933,1102.3424,1094.4343,1094.7268,45336463.0
2020-06-18,1089.3594,1089.9735,1078.1392,1079.1879,97972890.0
2020-06-19,1082.3735,1090.8767,1080.0971,1090.8767,73169943.0
2020-06-22,1091.0822,1096.6901,1089.0401,1092.218,73581002.0
2020-06-23,1092.4886,1102.2506,1091.3255,1094.0376,63425183.0
2020-06-24,1092.9612,1098.7542,1088.4265,1089.0611,37777282.0
2020-06-25,1088.9372,1092.5475,1086.5759,1088.5904,94703378.0
2020-06-26,1091.1311,1096.8287,1089.8695,1093.516,45857671.0
2020-06-29,1092.9481,1098.173,1088.6638,1091.9957,50255363.0
2020-06-30,1098.1821,1102.8622,1096.4583,1102.1947,61135439.0
2020-07-01,1101.1951,1102.8032,1095.7682,1098.9181,77116349.0
2020-07-02,1100.7531,1105.6543,1098.3657,1104.2111,82265711.0
2020-07-03,1105.9754,1111.9722,1098.9999,1111.9389,50266609.0
2020-07-06,1111.8106,1113.7489,1105.9892,1110.5793,65322522.0
2020-07-07,1111.163,1118.2515,1107.8727,1115.7391,93913502.0
2020-07-08,1116.1319,1120.7348,1113.3367,1119.547,69287716.0
2020-07-09,1120.4668,1131.3967,1119.4246,1128.944,47273434.0
2020-07-10,1129.6297,1136.9294,1128.5905,1136.5324,105367449.0
2020-07-13,1136.1644,1140.044,1134.3058,1135.6343,100557445.0
2020-07-14,1135.5117,1136.2289,1129.5145,1135.2765,99457549.0
2020-07-15,1137.4021,1146.9465,1135.5251,1146.9465,114672198.0
2020-07-16,1146.6139,1147.129,1132.2285,1144.5199,47013448.0
2020-07-17,1145.0252,1153.8882,1142.5976,1153.536,74715078.0
2020-07-20,1151.8837,1153.5531,1138.1385,1141.2178,52330716.0
2020-07-21,1139.3201,1139.3201,1131.1844,1132.5967,79574707.0
2020-07-22,1132.1163,1136.8859,1128.3339,1129.5346,50843461.0
2020-07-23,1129.4666,1137.7681,1128.8509,1128.8568,63694156.0
2020-07-24,1127.012,1127.7795,1120.1488,1120.8219,102743925.0
2020-07-27,1123.2468,1131.4648,1121.796,1127.5423,50744797.0
2020-07-28,1126.8075,1126.9155,1118.0896,1123.0935,60616746.0
2020-07-29,1122.5068,1126.1603,1119.3717,1121.3986,81041315.0
2020-07-30,1122.0464,1127.8119,1115.847,1125.1559,96292005.0
2020-07-31,1128.5192,1139.2078,1128.5192,1135.2431,66235917.0
2020-08-03,1129.4351,1131.0162,1122.7162,1124.6519,42999654.0
2020-08-04,1127.1313,1134.6955,1126.8717,1131.6302,55639069.0
2020-08-05,1132.8142,1144.1772,1132.7099,1136.948,39465831.0
2020-08-06,1137.0921,1143.3168,1135.3442,1137.5179,48607514.0
2020-08-07,1139.4246,1144.8908,1138.7447,1143.8094,86982030.0
2020-08-10,1143.1598,1144.8675,1136.7544,1139.1461,67594428.0
2020-08-11,1138.9743,1140.9092,1131.4591,1133.8723,106153335.0
2020-08-12,1143.7059,1153.4137,1143.1627,1150.5639,70944235.0
2020-08-13,1151.1041,1157.6247,1150.5994,1156.6579,53450549.0
2020-08-14,1160.9434,1175.2084,1159.2876,1171.905,106610730.0
2020-08-17,1172.063,1176.54,1167.7,1172.9588,68885400.0
2020-08-18,1170.6237,1172.9645,1162.4027,1165.6783,94131829.0
2020-08-19,1169.7704,1180.4933,1168.8036,1180.3519,95938547.0
2020-08-20,1180.8379,1187.3621,1180.2543,1183.8025,88991852.0
2020-08-21,1181.8655,1184.1926,1176.9465,1178.7,58858068.0
2020-08-24,1181.8284,1186.1571,1179.7873,1184.4278,41194965.0
2020-08-25,1179.2328,1181.7667,1168.6404,1169.2214,132221009.0
2020-08-26,1168.9292,1172.1836,1164.7116,1167.9907,46335396.0
2020-08-27,1167.477,1174.6927,1163.6321,1166.7369,30837214.0
2020-08-28,1167.3113,1180.6099,1167.3113,1168.8846,96478106.0
2020-08-31,1169.6624,1175.6637,1167.5563,1171.8052,70595948.0
2020-09-01,1172.7822,1178.8384,1171.7962,1174.3992,88719853.0
2020-09-02,1174.8254,1175.6515,1169.0972,1175.4198,67157186.0
2020-09-03,1176.0198,1181.3252,1167.2267,1178.759,83024564.0
2020-09-04,1179.6045,1184.9588,1174.432,1184.6473,92218655.0
2020-09-07,1179.8576,1180.3768,1159.0183,1159.0183,73901635.0
2020-09-08,1136.8074,1136.8074,1111.7706,1113.0217,47545493.0
2020-09-09,1113.9706,1126.3923,1105.3686,1119.815,40152861.0
2020-09-10,1129.7406,1151.9382,1128.5551,1141.8965,115070126.0
2020-09-11,1141.8577,1144.8927,1125.2781,1141.7041,33975047.0
2020-09-14,1141.1846,1143.6908,1123.613,1138.7118,57172426.0
2020-09-15,1136.9617,1153.1272,1129.864,1134.7805,53252460.0
2020-09-16,1132.6182,1137.3248,1119.5689,1125.7129,82620273.0
2020-09-17,1126.6231,1140.5184,1123.6845,1135.1716,40782838.0
2020-09-18,1137.231,1163.6773,1132.7118,1159.3919,120000527.0
2020-09-21,1161.679,1194.7537,1157.3724,1190.4858,39121410.0
2020-09-22,1188.9228,1196.6119,1180.266,1184.7184,96910554.0
2020-09-23,1186.319,1196.9809,1183.9633,1191.5294,144319352.0
2020-09-24,1188.528,1190.2645,1176.5376,1178.2516,67879507.0
2020-09-25,1175.6987,1179.1155,1159.2657,1159.2669,76942078.0
2020-09-28,1160.2312,1179.8379,1156.0629,1176.3864,96910902.0
2020-09-29,1174.0943,1185.3395,1170.4616,1170.5801,54585123.0
2020-09-30,1170.8228,1182.6601,1169.5091,1171.5345,113879309.0
2020-10-01,1161.7405,1165.7956,1143.3375,1146.3942,67296342.0
2020-10-02,1137.909,1138.5213,1112.4354,1118.0494,56929212.0
2020-10-05,1130.1868,1147.1447,1126.4346,1147.1447,79761302.0
2020-10-06,1148.6507,1153.9836,1140.8052,1152.4242,103510212.0
2020-10-07,1149.9511,1155.8789,1137.2032,1138.6671,47191992.0
2020-10-08,1140.895,1168.516,1135.7943,1155.3134,86734236.0
2020-10-09,1124.1124,1125.4121,1112.3936,1115.2719,44158966.0
2020-10-12,1112.2578,1116.1869,1095.1082,1105.3737,68041612.0
2020-10-13,1104.6186,1108.1076,1084.9684,1100.5291,74197802.0
2020-10-14,1100.5321,1110.9594,1088.7361,1100.5907,73840717.0
2020-10-15,1088.4403,1091.5111,1077.8809,1080.9483,94211298.0
2020-10-16,1077.1839,1079.7124,1058.8633,1069.9977,72826583.0
2020-10-19,1067.9696,1071.8798,1057.8443,1064.485,78867628.0
2020-10-20,1068.0973,1092.1824,1065.2838,1075.7703,75004738.0
2020-10-21,1087.3504,1119.6399,1085.4397,1118.8899,87030362.0
2020-10-22,1153.3711,1184.9033,1153.192,1184.9033,48228828.0
2020-10-23,1186.4517,1194.9946,1177.0584,1188.8693,49053206.0
2020-10-26,1223.1016,1240.7758,1219.2293,1239.0298,58270414.0
2020-10-27,1239.1194,1249.6549,1226.054,1240.9021,24665731.0
2020-10-28,1239.3627,1241.5414,1229.0087,1237.6975,68921946.0
2020-10-29,1245.1138,1260.2099,1241.7167,1254.759,109167045.0
2020-10-30,1262.729,1281.325,1261.9288,1276.7089,40019341.0
2020-11-02,1283.1809,1295.8289,1279.5033,1295.8289,89940846.0
2020-11-03,1302.3544,1312.0118,1298.5927,1308.197,52813043.0
2020-11-04,1318.283,1341.765,1318.082,1336.2785,81718760.0
2020-11-05,1335.1708,1339.6074,1322.9686,1332.1632,65770151.0
2020-11-06,1321.9035,1324.9298,1299.8012,1299.8012,86251638.0
2020-11-09,1300.5727,1339.4066,1300.0766,1330.1727,48616097.0
2020-11-10,1326.5407,1329.3568,1303.4444,1310.8126,51455144.0
2020-11-11,1308.3442,1317.9406,1292.6426,1293.5651,82770990.0
2020-11-12,1291.8187,1295.8318,1274.4266,1288.5065,106480048.0
2020-11-13,1287.8715,1292.6759,1276.809,1277.9001,83927333.0
2020-11-16,1276.8387,1286.1193,1269.8101,1273.4579,65798664.0
2020-11-17,1269.1275,1272.2977,1243.0683,1246.0993,58548720.0
2020-11-18,1254.0133,1273.1439,1253.241,1268.7195,99927164.0
2020-11-19,1269.8516,1277.2688,1263.7428,1272.1909,61293345.0
2020-11-20,1286.6115,1299.8078,1286.3474,1299.4552,50089268.0
2020-11-23,1298.0606,1300.159,1268.3653,1278.799,47114057.0
2020-11-24,1285.9993,1303.8062,1276.4329,1303.6868,36049513.0
2020-11-25,1306.7058,1322.9892,1301.2804,1312.4251,45472730.0
2020-11-26,1313.1403,1321.8989,1302.7946,1314.6528,74460780.0
2020-11-27,1314.7107,1317.3017,1295.154,1315.619,42152876.0
2020-11-30,1326.097,1341.2595,1325.9997,1339.8354,47530667.0
2020-12-01,1340.9833,1342.9809,1330.8683,1342.3844,31269427.0
2020-12-02,1343.3883,1345.8189,1333.1124,1345.2702,85924997.0
2020-12-03,1344.9803,1349.7161,1327.9809,1343.3389,47796414.0
2020-12-04,1343.1601,1353.3616,1336.0494,1342.4942,78524993.0
2020-12-07,1343.8315,1351.4038,1343.8315,1348.3024,86582330.0
2020-12-08,1345.2085,1346.5391,1337.8401,1338.8389,59117742.0
2020-12-09,1329.6753,1335.3157,1316.7122,1316.7976,57260646.0
2020-12-10,1313.5649,1314.7038,1305.979,1309.8821,133630490.0
2020-12-11,1300.0807,1303.4563,1284.9325,1285.4682,44862092.0
2020-12-14,1283.7301,1283.7301,1261.789,1273.9796,65361875.0
2020-12-15,1272.3895,1275.1476,1259.7113,1259.7113,73491921.0
2020-12-16,1260.5308,1264.9177,1254.9808,1261.4849,79579693.0
2020-12-17,1262.6902,1264.4443,1254.4916,1263.2285,41486746.0
2020-12-18,1263.6311,1274.3688,1257.786,1267.4036,55644188.0
2020-12-21,1267.6102,1278.1484,1266.6548,1268.5325,70701838.0
2020-12-22,1267.6514,1267.8762,1254.3554,1254.8695,73623327.0
2020-12-23,1254.7536,1262.6201,1252.1523,1254.334,102470731.0
2020-12-24,1247.8421,1256.9549,1235.8332,1236.5452,52715921.0
2020-12-25,1238.0048,1246.7141,1234.9165,1241.1117,30148762.0
2020-12-28,1246.5601,1252.9531,1243.8184,1252.7219,55716464.0
2020-12-29,1251.0098,1258.1724,1241.0991,1245.2481,133230170.0
2020-12-30,1244.5897,1244.5897,1227.1909,1232.5027,72669750.0
2020-12-31,1235.5325,1245.7193,1233.2577,1240.7518,51463799.0
2021-01-01,1238.7255,1242.8155,1230.7252,1235.2351,60487016.0
2021-01-04,1231.6553,1231.6553,1222.6917,1228.7194,64546418.0
2021-01-05,1220.9654,1229.6645,1212.36,1212.36,52910540.0
2021-01-06,1212.6173,1218.2959,1201.3965,1214.2194,83271167.0
2021-01-07,1210.5885,1214.5275,1203.8723,1205.4093,52442220.0
2021-01-08,1202.1883,1206.0282,1197.0875,1198.5282,77470070.0
2021-01-11,1195.6872,1198.7599,1188.256,1191.8218,77325207.0
2021-01-12,1193.309,1198.9543,1190.1255,1196.2695,46914886.0
2021-01-13,1194.8043,1201.4453,1177.9208,1188.6323,63029741.0
2021-01-14,1186.7968,1196.1468,1176.8404,1180.8542,61736834.0
2021-01-15,1180.421,1187.1141,1177.107,1178.6121,43606565.0
2021-01-18,1182.5315,1188.6102,1177.5708,1188.2103,63490846.0
2021-01-19,1183.7017,1184.6856,1168.2237,1168.3645,40042107.0
2021-01-20,1175.3853,1181.7008,1173.6906,1179.8844,86652223.0
2021-01-21,1181.3413,1200.0795,1180.2466,1198.5165,80693243.0
2021-01-22,1195.3642,1197.9655,1181.1353,1187.0189,124297358.0
2021-01-25,1185.3361,1185.4577,1174.0442,1178.0487,37404160.0
2021-01-26,1178.6004,1188.5392,1174.3049,1185.5585,78542775.0
2021-01-27,1190.8143,1203.5634,1190.4928,1200.8069,51131954.0
2021-01-28,1192.31,1192.8676,1186.0822,1188.1627,35093454.0
2021-01-29,1185.8136,1188.3586,1175.4348,1182.7783,50234746.0
2021-02-01,1183.2924,1192.5619,1182.5019,1185.0338,37598419.0
2021-02-02,1183.9706,1189.0423,1180.0649,1180.0649,48836700.0
2021-02-03,1180.109,1189.301,1177.4181,1180.8294,54040267.0
2021-02-04,1178.5344,1179.9217,1168.2981,1175.4654,63632351.0
2021-02-05,1175.6111,1178.7516,1167.3966,1177.2086,100981049.0
2021-02-08,1176.3177,1180.4052,1171.4893,1171.8872,46198854.0
2021-02-09,1172.9527,1181.0699,1169.9459,1181.0699,46410230.0
2021-02-10,1179.9148,1182.8138,1174.5376,1177.1945,46857719.0
2021-02-11,1178.8403,1190.4652,1178.035,1183.0988,89109293.0
2021-02-12,1185.9791,1191.9131,1185.9791,1191.2236,91279809.0
2021-02-15,1189.0775,1194.7464,1187.0722,1187.1872,72550116.0
2021-02-16,1186.8342,1195.3813,1182.8116,1185.268,73604843.0
2021-02-17,1184.9281,1188.3512,1180.5436,1182.6975,67281541.0
2021-02-18,1182.4762,1183.9729,1172.5622,1181.31,129866134.0
2021-02-19,1181.3709,1188.0832,1176.5872,1181.4975,46509774.0
2021-02-22,1182.0307,1183.5113,1179.6459,1182.3799,69635601.0
2021-02-23,1179.031,1182.7292,1171.0146,1175.7293,94359102.0
2021-02-24,1176.0361,1183.1508,1175.4225,1178.2471,164545968.0
2021-02-25,1178.5518,1184.0604,1175.2036,1181.9489,49083501.0
2021-02-26,1181.5274,1185.1006,1176.8793,1179.3602,64649222.0
2021-03-01,1179.0291,1181.2751,1169.5622,1171.642,52641376.0
2021-03-02,1172.9704,1180.1452,1169.6764,1177.8587,81401050.0
2021-03-03,1181.6282,1189.2508,1180.9428,1186.2102,50947519.0
2021-03-04,1187.9708,1195.9621,1187.8408,1192.9,46431654.0
2021-03-05,1191.439,1198.7156,1187.3819,1188.362,82862285.0
2021-03-08,1186.8573,1187.962,1182.3737,1185.2773,67062263.0
